Log Time,Period(ms),Service,Operation
2018-07-20 12:53:09,15,CommonService,statusRejectWS/getRejectList/H610058FR0
2018-07-20 12:53:24,27,CommonService,WorkflowWS/getApprove020ApproveType
2018-07-20 12:53:24,72,CommonService,addressWS/getAllAddress
2018-07-20 12:53:26,16,CommonService,statusRejectWS/getRejectList/H610058FR0
2018-07-20 12:53:26,70,CommonService,addressWS/getAllAddress
2018-07-20 12:53:35,11,CommonService,relationshipWS/findIndirectPerson
2018-07-20 12:53:37,11,CommonService,relationshipWS/findIndirectPerson
2018-07-20 12:53:40,13,CommonService,WorkflowWS/getApprove020ApproveType
2018-07-20 12:53:42,72,CommonService,addressWS/getAllAddress
2018-07-20 12:53:43,19,CommonService,statusRejectWS/getRejectList/H610058ER0
2018-07-20 12:53:48,17,CommonService,statusRejectWS/getRejectList/H610058FR0
2018-07-20 12:53:58,72,CommonService,addressWS/getAllAddress
2018-07-20 12:53:59,149,CommonService,applicationCaseWS/getApproverTable/H610058ER0/approve-040
2018-07-20 12:53:59,184,CommonService,applicationCaseWS/getApproverTable/H610058ER0/approve-030
2018-07-20 12:53:59,268,CommonService,applicationCaseWS/getApproverTable/H610058ER0/approve-020
2018-07-20 12:53:59,279,CommonService,applicationCaseWS/getApproverTable/H610058ER0/approve-010
2018-07-20 12:53:59,333,CommonService,applicationCaseWS/getCreditorsTable/H610058ER0
2018-07-20 12:53:59,396,CommonService,applicationCaseWS/getApplicationStatus/H610058ER0
2018-07-20 12:53:59,189,CommonService,applicationCaseWS/getApproverTable/H610058ER0/approve-055
2018-07-20 12:53:59,161,CommonService,applicationCaseWS/getApproverTable/H610058ER0/approve-060
2018-07-20 12:54:01,59,CommonService,statusRejectWS/getRejectList/H610058FR0
2018-07-20 12:54:02,76,CommonService,addressWS/getAllAddress
2018-07-20 12:54:08,88,CommonService,relationshipWS/findObjBySubjRelationship/5612
2018-07-20 12:54:09,68,CommonService,relationshipWS/findObjBySubjRelationship/5612
2018-07-20 12:54:12,71,CommonService,relationshipWS/findObjBySubjRelationship/5612
2018-07-20 12:54:13,16,CommonService,statusRejectWS/getRejectList/H610058FR0
2018-07-20 12:54:13,75,CommonService,relationshipWS/findObjBySubjRelationship/5612
2018-07-20 12:54:13,74,CommonService,relationshipWS/findObjBySubjRelationship/5612
2018-07-20 12:54:16,73,CommonService,relationshipWS/findObjBySubjRelationship/5612
2018-07-20 12:54:16,9,CommonService,relationshipWS/findIndirectPerson
2018-07-20 12:54:17,35,CommonService,relationshipWS/findIndirectPerson
2018-07-20 12:54:24,5,CommonService,PartInstPeriodWS/getConfPartInstPeriod/1
2018-07-20 12:54:28,3,CommonService,PartInstPeriodWS/getConfPartInstPeriod/1
2018-07-20 12:54:28,8,CommonService,dropdownWS/getRejectReasonDropdown
2018-07-20 12:54:32,70,CommonService,addressWS/getAllAddress
2018-07-20 12:55:12,17,CommonService,statusRejectWS/getRejectList/H610058FR0
2018-07-20 12:55:12,71,CommonService,addressWS/getAllAddress
