Log Time,Period(ms),Service,Operation
2018-07-11 11:31:40,276,CommonService,applicationCaseWS/getAppointmentInfo/H610034DR0
2018-07-11 11:31:40,2,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-11 11:31:43,108,CommonService,addressWS/getAllAddress
2018-07-11 11:31:50,187,CommonService,addressWS/getAllAddress
2018-07-11 11:31:59,3,CommonService,ConfHomeBuilderWS/getConfHomeBuilder
2018-07-11 11:31:59,2,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-11 11:32:00,502,CommonService,ConfHousingGradeWS/getConfHousingGrade
2018-07-11 11:33:24,34,CommonService,WorkflowWS/listUserInbox
2018-07-11 11:33:27,142,CommonService,WorkflowWS/openCaseByAppNo/H6100476R0
2018-07-11 11:33:28,12,CommonService,statusRejectWS/getRejectList/H6100476R0
2018-07-11 11:33:40,34,CommonService,WorkflowWS/listUserInbox
2018-07-11 11:33:52,130,CommonService,WorkflowWS/openCaseByAppNo/H6100476R0
2018-07-11 11:33:53,12,CommonService,statusRejectWS/getRejectList/H6100476R0
2018-07-11 11:34:20,26,CommonService,UnsecureWS/login
2018-07-11 11:34:21,125,CommonService,WorkflowWS/listUserInbox
2018-07-11 11:34:34,281,CommonService,applicationCaseWS/getAppointmentInfo/H610034DR0
2018-07-11 11:34:34,2,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-11 11:34:44,4690,CommonService,LoanWS/getHomeLendingLimit/1591357/LN/H610048ER0/2
2018-07-11 11:34:50,904,CommonService,customerWS/findCustomerFromCIS
2018-07-11 11:35:13,901,CommonService,customerWS/findCustomerFromCIS
2018-07-11 11:35:15,8,CommonService,WorkflowWS/logout
2018-07-11 11:35:23,24,CommonService,UnsecureWS/login
2018-07-11 11:35:24,52,CommonService,WorkflowWS/listUserInbox
2018-07-11 11:35:28,60,CommonService,WorkflowWS/openCaseByAppNo/H6100491R0
2018-07-11 11:35:30,10,CommonService,statusRejectWS/getRejectList/H6100491R0
2018-07-11 11:35:51,123,CommonService,addressWS/getAllAddress
2018-07-11 11:35:53,198,CommonService,addressWS/getAllAddress
2018-07-11 11:35:58,3,CommonService,ConfHomeBuilderWS/getConfHomeBuilder
2018-07-11 11:35:58,9,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-11 11:35:59,498,CommonService,ConfHousingGradeWS/getConfHousingGrade
2018-07-11 11:36:42,19,CommonService,customerWS/getInquiryTable
2018-07-11 11:36:46,62,CommonService,WorkflowWS/openCaseByAppNo/H6100255R0
2018-07-11 11:36:46,13,CommonService,statusRejectWS/getRejectList/H6100255R0
2018-07-11 11:36:48,12,CommonService,statusRejectWS/getRejectList/H610048DR0
2018-07-11 11:36:56,361,CommonService,addressWS/getAllAddress
2018-07-11 11:36:59,1024,CommonService,addressWS/getAllAddress
2018-07-11 11:37:02,3,CommonService,WorkflowWS/logout
2018-07-11 11:37:03,320,CommonService,addressWS/getAllAddress
2018-07-11 11:37:07,510,CommonService,addressWS/getAllAddress
2018-07-11 11:37:23,23,CommonService,UnsecureWS/login
2018-07-11 11:37:24,24,CommonService,WorkflowWS/listUserInbox
2018-07-11 11:37:28,65,CommonService,WorkflowWS/openCaseByAppNo/H610048DR0
2018-07-11 11:37:30,12,CommonService,statusRejectWS/getRejectList/H610048DR0
2018-07-11 11:37:49,4,CommonService,dropdownWS/getDropdown/HL_DECISION_REASON
2018-07-11 11:37:49,4,CommonService,dropdownWS/getDropdown/CONTRACT_TYPE_CODE
2018-07-11 11:37:49,3,CommonService,dropdownWS/getDropdown/HL_PRODUCT_ALL
2018-07-11 11:37:49,3,CommonService,dropdownWS/getConfValueList/PRODUCT_PROGRAM_CODE
2018-07-11 11:37:56,2,CommonService,dropdownWS/getDropdown/HL_PRODUCT
2018-07-11 11:37:56,13,CommonService,statusRejectWS/getRejectList/H6100476R1
2018-07-11 11:37:56,5,CommonService,resubmitReasonWS/doFindByAppNo/H6100476R1
2018-07-11 11:37:56,9,CommonService,confResubmitReasonWS/confResubmitReason
2018-07-11 11:37:58,17,CommonService,dropdownWS/getDropdown/BANK_CODE
2018-07-11 11:37:58,3,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-11 11:37:58,36,CommonService,ConfHomeBuilderWS/getConfHomeBuilder
2018-07-11 11:37:58,2,CommonService,dropdownWS/getDropdown/SECOND_HAND_HOME_TYPE_CODE
2018-07-11 11:37:58,1,CommonService,dropdownWS/getDropdown/HL_RESIDENT_TYPE
2018-07-11 11:37:58,87,CommonService,addressWS/getAllAddress
2018-07-11 11:37:58,231,CommonService,ConfHousingGradeWS/getConfHousingGrade
2018-07-11 11:37:59,109,CommonService,statusRejectWS/getRejectList/H610048DR0
2018-07-11 11:37:59,65,CommonService,applicationCaseWS/getApplicationStatus/H610048DR0
2018-07-11 11:38:00,83,CommonService,applicationCaseWS/getCreditorsTable/H610048DR0
2018-07-11 11:38:00,84,CommonService,applicationCaseWS/getApproverTable/H610048DR0/approve-020
2018-07-11 11:38:00,82,CommonService,applicationCaseWS/getApproverTable/H610048DR0/approve-055
2018-07-11 11:38:04,2,CommonService,WorkflowWS/logout
2018-07-11 11:38:09,21,CommonService,UnsecureWS/login
2018-07-11 11:38:10,190,CommonService,WorkflowWS/listUserInbox
2018-07-11 11:38:11,3,CommonService,WorkflowWS/logout
2018-07-11 11:38:19,23,CommonService,UnsecureWS/login
2018-07-11 11:38:20,30,CommonService,WorkflowWS/listUserInbox
2018-07-11 11:38:21,60,CommonService,WorkflowWS/openCaseByAppNo/H610048DR0
2018-07-11 11:38:24,2,CommonService,WorkflowWS/logout
2018-07-11 11:38:26,14,CommonService,statusRejectWS/getRejectList/H610048DR0
2018-07-11 11:38:26,1,CommonService,dropdownWS/getConfKdmsDocumentDropDown/1
2018-07-11 11:38:32,27,CommonService,UnsecureWS/login
2018-07-11 11:38:32,115,CommonService,WorkflowWS/listUserInbox
2018-07-11 11:38:49,86,CommonService,applicationCaseWS/getCreditorsTable/H610048DR0
2018-07-11 11:38:49,87,CommonService,applicationCaseWS/getApproverTable/H610048DR0/approve-055
2018-07-11 11:38:49,88,CommonService,applicationCaseWS/getApproverTable/H610048DR0/approve-020
2018-07-11 11:38:49,144,CommonService,applicationCaseWS/getApplicationStatus/H610048DR0
2018-07-11 11:38:56,63,CommonService,WorkflowWS/openCaseByAppNo/H6100255R0
2018-07-11 11:39:01,15,CommonService,statusRejectWS/getRejectList/H6100255R0
2018-07-11 11:39:02,2,CommonService,dropdownWS/getDropdown/HL_DECISION_CODE
2018-07-11 11:39:02,4,CommonService,dropdownWS/getRejectReasonDropdown
2018-07-11 11:39:05,16,CommonService,resubmitReasonWS/doUpdateApplication
2018-07-11 11:39:05,16,CommonService,resubmitReasonWS/resubmitReason
2018-07-11 11:39:13,12,CommonService,statusRejectWS/getRejectList/H6100492R0
2018-07-11 11:39:17,12,CommonService,statusRejectWS/getRejectList/H6100492R0
2018-07-11 11:39:27,7,CommonService,applicationCaseWS/getSmartServeCaseId/H6100492R0
2018-07-11 11:39:27,75,CommonService,atomicWS/registerSestionService/711
2018-07-11 11:39:54,57,CommonService,WorkflowWS/listUserInbox
2018-07-11 11:39:56,62,CommonService,WorkflowWS/openCaseByAppNo/H6100491R0
2018-07-11 11:39:59,12,CommonService,statusRejectWS/getRejectList/H6100491R0
2018-07-11 11:40:08,12,CommonService,statusRejectWS/getRejectList/H6100491R0
2018-07-11 11:40:08,63,CommonService,addressWS/getAllAddress
2018-07-11 11:40:28,67,CommonService,addressWS/getAllAddress
2018-07-11 11:40:37,13,CommonService,statusRejectWS/getRejectList/H6100476R1
2018-07-11 11:40:44,2,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-11 11:41:07,12,CommonService,statusRejectWS/getRejectList/H6100476R1
2018-07-11 11:41:15,5,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-11 11:41:15,6,CommonService,ConfHomeBuilderWS/getConfHomeBuilder
2018-07-11 11:41:15,197,CommonService,ConfHousingGradeWS/getConfHousingGrade
2018-07-11 11:41:16,2,CommonService,dropdownWS/getDropdown/HL_RESIDENT_TYPE
2018-07-11 11:41:16,4,CommonService,dropdownWS/getDropdown/CTR_COLLATERAL_SUB_TYPE
2018-07-11 11:41:16,1,CommonService,dropdownWS/getDropdown/CTR_ASSET_TYPE
2018-07-11 11:41:16,2,CommonService,dropdownWS/getDropdown/CTR_ASSET_GROUP
2018-07-11 11:41:16,3,CommonService,dropdownWS/getDropdown/CTR_ACCEPT_RESULT
2018-07-11 11:41:16,3,CommonService,dropdownWS/getDropdown/CTR_JURISTIC_ACT
2018-07-11 11:41:16,4,CommonService,dropdownWS/getDropdown/CTR_DOCUMENT_TYPE
2018-07-11 11:41:16,7,CommonService,dropdownWS/getDropdown/CMS_COLL_TYPE
2018-07-11 11:41:16,6,CommonService,dropdownWS/getDropdown/CMS_COLL_SUB_TYPE
2018-07-11 11:41:16,11,CommonService,dropdownWS/getDropdown/CTR_LEASING_TYPE
2018-07-11 11:41:16,7,CommonService,dropdownWS/getConfValueList/CTR_COLL_MAIN_TYPE
2018-07-11 11:41:16,6,CommonService,addressWS/getAllDIHProvince
2018-07-11 11:41:16,107,CommonService,addressWS/getAllDIHDistrict
2018-07-11 11:41:17,607,CommonService,addressWS/getAllDIHSubDistrict
2018-07-11 11:41:31,12,CommonService,statusRejectWS/getRejectList/H6100476R1
2018-07-11 11:41:40,262,CommonService,applicationCaseWS/getAppointmentInfo/H610034DR0
2018-07-11 11:41:40,2,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-11 11:41:41,6,CommonService,applicationCaseWS/getSmartServeCaseId/H6100476R1
2018-07-11 11:41:41,72,CommonService,atomicWS/registerSestionService/711
2018-07-11 11:42:00,16,CommonService,statusRejectWS/getRejectList/H6100491R0
2018-07-11 11:42:00,2,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-11 11:42:43,12,CommonService,statusRejectWS/getRejectList/H6100491R0
2018-07-11 11:43:38,7,CommonService,employeeWS/findDSAEmployee/149006
2018-07-11 11:44:05,2,CommonService,WorkflowWS/logout
2018-07-11 11:44:18,31,CommonService,UnsecureWS/login
2018-07-11 11:44:18,29,CommonService,WorkflowWS/listUserInbox
2018-07-11 11:44:21,126,CommonService,WorkflowWS/openCaseByAppNo/H6100476R1
2018-07-11 11:44:22,11,CommonService,statusRejectWS/getRejectList/H6100476R1
2018-07-11 11:44:22,3,CommonService,dropdownWS/getDropdown/DOC_RETURN_REASON
2018-07-11 11:44:22,3,CommonService,dropdownWS/getDropdown/DOC_SUB_RETURN_REASON
2018-07-11 11:44:22,3,CommonService,dropdownWS/getConfKdmsDocumentDropDown/1
2018-07-11 11:45:02,9,CommonService,dropdownWS/getDropdown/CTR_ASSET_TYPE
2018-07-11 11:45:02,3,CommonService,dropdownWS/getDropdown/CTR_ACCEPT_RESULT
2018-07-11 11:45:02,5,CommonService,dropdownWS/getDropdown/CTR_ASSET_GROUP
2018-07-11 11:45:02,21,CommonService,dropdownWS/getDropdown/CTR_COLLATERAL_SUB_TYPE
2018-07-11 11:45:02,4,CommonService,dropdownWS/getDropdown/CTR_LEASING_TYPE
2018-07-11 11:45:02,5,CommonService,dropdownWS/getDropdown/CTR_BUILDING_TYPE
2018-07-11 11:45:02,5,CommonService,dropdownWS/getDropdown/CMS_COLL_TYPE
2018-07-11 11:45:02,12,CommonService,dropdownWS/getDropdown/CTR_DOCUMENT_TYPE
2018-07-11 11:45:02,9,CommonService,dropdownWS/getDropdown/CMS_COLL_SUB_TYPE
2018-07-11 11:45:02,3,CommonService,dropdownWS/getDropdown/CTR_JURISTIC_ACT
2018-07-11 11:45:03,8,CommonService,dropdownWS/getConfValueList/CTR_COLL_MAIN_TYPE
2018-07-11 11:45:03,8,CommonService,addressWS/getAllDIHProvince
2018-07-11 11:45:03,122,CommonService,addressWS/getAllDIHDistrict
2018-07-11 11:45:03,649,CommonService,addressWS/getAllDIHSubDistrict
2018-07-11 11:45:11,3,CommonService,dropdownWS/getDropdown/NCB_CREDIT_LIMIT_EDIT_TYPE
2018-07-11 11:45:11,3,CommonService,dropdownWS/getDropdown/NCB_OWNERSHIP_INDICATOR
2018-07-11 11:45:11,2,CommonService,dropdownWS/getDropdown/NCB_ACCOUNT_TYPE
2018-07-11 11:45:41,14,CommonService,statusRejectWS/getRejectList/H6100491R0
2018-07-11 11:45:51,7,CommonService,applicationCaseWS/getSmartServeCaseId/H6100491R0
2018-07-11 11:45:51,49,CommonService,atomicWS/registerSestionService/711
2018-07-11 11:47:14,32,CommonService,UnsecureWS/login
2018-07-11 11:47:15,7,CommonService,messageCodeWS/getAllMessage
2018-07-11 11:47:15,76,CommonService,WorkflowWS/listUserInbox
2018-07-11 11:47:19,62,CommonService,WorkflowWS/openCaseByAppNo/H6100338R0
2018-07-11 11:47:19,16,CommonService,statusRejectWS/getRejectList/H6100338R0
2018-07-11 11:47:43,602,CommonService,applicationCaseWS/getAppointmentInfo/H6100338R0
2018-07-11 11:47:43,13,CommonService,applicationCaseWS/getAppointmentFromAppointmentTable/H6100338R0
2018-07-11 11:47:44,2,CommonService,dropdownWS/getDropdown/DISBURSEMENT_TYPE
2018-07-11 11:47:44,3,CommonService,dropdownWS/getDropdown/DISBURSEMENT_BY
2018-07-11 11:47:44,218,CommonService,applicationCaseWS/getEmployeeOfSpecificBranch/810199
2018-07-11 11:47:44,313,CommonService,applicationCaseWS/getManagerOfSpecificBranch/810199
2018-07-11 11:47:49,5664,CommonService,customerWS/getDeductAccountDetails/7451029295
2018-07-11 11:49:11,130,CommonService,WorkflowWS/listUserInbox
2018-07-11 11:49:13,106,CommonService,WorkflowWS/openCaseByAppNo/H6100492R0
2018-07-11 11:49:15,11,CommonService,statusRejectWS/getRejectList/H6100492R0
2018-07-11 11:49:39,56,CommonService,applicationCaseWS/getApplicationStatus/H6100491R0
2018-07-11 11:49:40,13,CommonService,resubmitReasonWS/doFindAppStatus/H6100491R0
2018-07-11 11:49:45,2,CommonService,WorkflowWS/logout
2018-07-11 11:49:51,25,CommonService,UnsecureWS/login
2018-07-11 11:49:52,19,CommonService,WorkflowWS/listUserInbox
2018-07-11 11:49:57,63,CommonService,WorkflowWS/openCaseByAppNo/H6100491R0
2018-07-11 11:49:57,13,CommonService,statusRejectWS/getRejectList/H6100491R0
2018-07-11 11:50:02,7319,CommonService,decisionEngineWS/getLoanCal/home-loan/H6100255R0
2018-07-11 11:50:14,13,CommonService,statusRejectWS/getRejectList/H6100491R0
2018-07-11 11:50:24,8,CommonService,applicationCaseWS/getSmartServeCaseId/H6100491R0
2018-07-11 11:50:24,111,CommonService,atomicWS/registerSestionService/711
2018-07-11 11:51:29,87,CommonService,applicationCaseWS/getCreditorsTable/H610034DR0
2018-07-11 11:51:29,113,CommonService,applicationCaseWS/getApproverTable/H610034DR0/approve-055
2018-07-11 11:51:29,114,CommonService,applicationCaseWS/getApproverTable/H610034DR0/approve-020
2018-07-11 11:51:29,376,CommonService,applicationCaseWS/getApplicationStatus/H610034DR0
2018-07-11 11:51:33,3,CommonService,dropdownWS/getDropdown/HL_DOC_REG
2018-07-11 11:51:33,7,CommonService,dropdownWS/getDropdown/HL_GENDER
2018-07-11 11:51:33,5,CommonService,dropdownWS/getDropdown/HL_CUST_TITLE_TH
2018-07-11 11:51:33,8,CommonService,dropdownWS/getDropdown/HL_RELATION_BORROWER_FR
2018-07-11 11:51:33,8,CommonService,dropdownWS/getDropdown/HL_NATIONALITY
2018-07-11 11:51:33,8,CommonService,dropdownWS/getDropdown/HL_CUST_TITLE_FR
2018-07-11 11:51:36,2,CommonService,PartInstPeriodWS/getConfPartInstPeriod/6
2018-07-11 11:51:45,133,CommonService,WorkflowWS/listUserInbox
2018-07-11 11:51:49,1707,CommonService,decisionEngineWS/getLoanCal/home-loan/H6100255R0
2018-07-11 11:52:07,1795,CommonService,customerWS/findCustomerFromCIS
2018-07-11 11:52:24,1561,CommonService,decisionEngineWS/getLoanCal/home-loan/H6100255R0
2018-07-11 11:52:41,34,CommonService,UnsecureWS/login
2018-07-11 11:52:41,7,CommonService,messageCodeWS/getAllMessage
2018-07-11 11:52:41,45,CommonService,WorkflowWS/listUserInbox
2018-07-11 11:52:43,136,CommonService,WorkflowWS/openCaseByAppNo/H6100476R1
2018-07-11 11:52:43,12,CommonService,statusRejectWS/getRejectList/H6100476R1
2018-07-11 11:52:44,2,CommonService,dropdownWS/getDropdown/DOC_RETURN_REASON
2018-07-11 11:52:44,2,CommonService,dropdownWS/getDropdown/DOC_SUB_RETURN_REASON
2018-07-11 11:52:44,1,CommonService,dropdownWS/getConfKdmsDocumentDropDown/1
2018-07-11 11:52:54,2,CommonService,dropdownWS/getDropdown/HL_PURPOSE
2018-07-11 11:52:57,4,CommonService,dropdownWS/getDropdown/HL_RESIDENT_TYPE
2018-07-11 11:52:57,4,CommonService,dropdownWS/getDropdown/CTR_COLLATERAL_SUB_TYPE
2018-07-11 11:52:57,28,CommonService,addressWS/getAllDIHProvince
2018-07-11 11:52:57,2,CommonService,dropdownWS/getDropdown/CTR_ASSET_TYPE
2018-07-11 11:52:57,2,CommonService,dropdownWS/getDropdown/CTR_ASSET_GROUP
2018-07-11 11:52:57,3,CommonService,dropdownWS/getDropdown/CTR_ACCEPT_RESULT
2018-07-11 11:52:57,6,CommonService,dropdownWS/getDropdown/CTR_JURISTIC_ACT
2018-07-11 11:52:57,4,CommonService,dropdownWS/getDropdown/CTR_LEASING_TYPE
2018-07-11 11:52:57,5,CommonService,dropdownWS/getDropdown/CTR_BUILDING_TYPE
2018-07-11 11:52:57,6,CommonService,dropdownWS/getDropdown/CTR_DOCUMENT_TYPE
2018-07-11 11:52:57,7,CommonService,dropdownWS/getDropdown/CMS_COLL_SUB_TYPE
2018-07-11 11:52:57,105,CommonService,addressWS/getAllDIHDistrict
2018-07-11 11:52:57,13,CommonService,dropdownWS/getDropdown/CMS_COLL_TYPE
2018-07-11 11:52:57,3,CommonService,dropdownWS/getDropdown/HL_PRODUCT_ALL
2018-07-11 11:52:57,3,CommonService,dropdownWS/getConfValueList/CTR_COLL_MAIN_TYPE
2018-07-11 11:52:58,728,CommonService,addressWS/getAllDIHSubDistrict
2018-07-11 11:53:00,3,CommonService,dropdownWS/getDropdown/NCB_OWNERSHIP_INDICATOR
2018-07-11 11:53:00,6,CommonService,dropdownWS/getDropdown/NCB_CREDIT_LIMIT_EDIT_TYPE
2018-07-11 11:53:00,12,CommonService,dropdownWS/getDropdown/NCB_ACCOUNT_TYPE
2018-07-11 11:53:52,30,CommonService,UnsecureWS/login
2018-07-11 11:53:53,9,CommonService,messageCodeWS/getAllMessage
2018-07-11 11:53:53,31,CommonService,WorkflowWS/listUserInbox
2018-07-11 11:53:54,134,CommonService,WorkflowWS/openCaseByAppNo/H6100476R1
2018-07-11 11:53:55,12,CommonService,statusRejectWS/getRejectList/H6100476R1
2018-07-11 11:53:55,2,CommonService,dropdownWS/getDropdown/DOC_RETURN_REASON
2018-07-11 11:53:55,4,CommonService,dropdownWS/getDropdown/DOC_SUB_RETURN_REASON
2018-07-11 11:53:55,4,CommonService,dropdownWS/getConfKdmsDocumentDropDown/1
2018-07-11 11:54:04,2,CommonService,dropdownWS/getDropdown/HL_PURPOSE
2018-07-11 11:54:06,3,CommonService,dropdownWS/getDropdown/HL_PRODUCT_ALL
2018-07-11 11:54:06,2,CommonService,dropdownWS/getConfValueList/CTR_COLL_MAIN_TYPE
2018-07-11 11:54:06,2,CommonService,dropdownWS/getDropdown/HL_RESIDENT_TYPE
2018-07-11 11:54:07,2,CommonService,dropdownWS/getDropdown/CTR_ASSET_TYPE
2018-07-11 11:54:07,18,CommonService,dropdownWS/getDropdown/CMS_COLL_SUB_TYPE
2018-07-11 11:54:07,26,CommonService,dropdownWS/getDropdown/CTR_COLLATERAL_SUB_TYPE
2018-07-11 11:54:07,3,CommonService,dropdownWS/getDropdown/CTR_ACCEPT_RESULT
2018-07-11 11:54:07,22,CommonService,addressWS/getAllDIHProvince
2018-07-11 11:54:07,3,CommonService,dropdownWS/getDropdown/CTR_ASSET_GROUP
2018-07-11 11:54:07,5,CommonService,dropdownWS/getDropdown/CTR_JURISTIC_ACT
2018-07-11 11:54:07,3,CommonService,dropdownWS/getDropdown/CTR_DOCUMENT_TYPE
2018-07-11 11:54:07,2,CommonService,dropdownWS/getDropdown/CMS_COLL_TYPE
2018-07-11 11:54:07,4,CommonService,dropdownWS/getDropdown/CTR_LEASING_TYPE
2018-07-11 11:54:07,6,CommonService,dropdownWS/getDropdown/CTR_BUILDING_TYPE
2018-07-11 11:54:07,153,CommonService,addressWS/getAllDIHDistrict
2018-07-11 11:54:07,583,CommonService,addressWS/getAllDIHSubDistrict
2018-07-11 11:54:11,2,CommonService,PartInstPeriodWS/getConfPartInstPeriod/1
2018-07-11 11:54:11,3,CommonService,dropdownWS/getDropdown/HL_PART_INST_CODE
2018-07-11 11:54:11,3,CommonService,dropdownWS/getDropdown/NCB_OWNERSHIP_INDICATOR
2018-07-11 11:54:11,2,CommonService,dropdownWS/getDropdown/NCB_ACCOUNT_TYPE
2018-07-11 11:54:11,5,CommonService,dropdownWS/getDropdown/NCB_CREDIT_LIMIT_EDIT_TYPE
2018-07-11 11:54:16,272,CommonService,applicationCaseWS/getAppointmentInfo/H610034DR0
2018-07-11 11:54:17,3,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-11 11:54:20,1817,CommonService,decisionEngineWS/getLoanCal/home-loan/H6100255R0
2018-07-11 11:54:26,28,CommonService,UnsecureWS/login
2018-07-11 11:54:27,8,CommonService,messageCodeWS/getAllMessage
2018-07-11 11:54:27,191,CommonService,WorkflowWS/listUserInbox
2018-07-11 11:54:32,4,CommonService,dropdownWS/getDropdown/HL_DOC_REG
2018-07-11 11:54:32,1,CommonService,dropdownWS/getDropdown/HL_GENDER
2018-07-11 11:54:32,1,CommonService,dropdownWS/getDropdown/HL_CUST_TITLE_FR
2018-07-11 11:54:32,11,CommonService,dropdownWS/getDropdown/HL_NATIONALITY
2018-07-11 11:54:32,10,CommonService,dropdownWS/getDropdown/HL_RELATION_BORROWER_FR
2018-07-11 11:54:32,2,CommonService,dropdownWS/getDropdown/HL_CUST_TITLE_TH
2018-07-11 11:54:37,1551,CommonService,decisionEngineWS/getLoanCal/home-loan/H6100255R0
2018-07-11 11:54:59,309,CommonService,customerWS/findCustomerFromCIS
2018-07-11 11:56:18,27,CommonService,UnsecureWS/login
2018-07-11 11:56:18,7,CommonService,messageCodeWS/getAllMessage
2018-07-11 11:56:18,33,CommonService,WorkflowWS/listUserInbox
2018-07-11 11:56:22,160,CommonService,WorkflowWS/openCaseByAppNo/H6100476R1
2018-07-11 11:56:22,12,CommonService,statusRejectWS/getRejectList/H6100476R1
2018-07-11 11:56:22,2,CommonService,dropdownWS/getDropdown/DOC_RETURN_REASON
2018-07-11 11:56:22,2,CommonService,dropdownWS/getDropdown/DOC_SUB_RETURN_REASON
2018-07-11 11:56:22,2,CommonService,dropdownWS/getConfKdmsDocumentDropDown/1
2018-07-11 11:56:24,76,CommonService,applicationCaseWS/getApplicationStatus/H6100491R0
2018-07-11 11:56:24,14,CommonService,resubmitReasonWS/doFindAppStatus/H6100491R0
2018-07-11 11:56:29,88,CommonService,statusRejectWS/getRejectList/H6100493R0
2018-07-11 11:56:32,3,CommonService,dropdownWS/getDropdown/HL_PRODUCT_MA
2018-07-11 11:56:32,4,CommonService,dropdownWS/getDropdown/SALE_CHANNEL
2018-07-11 11:56:32,4,CommonService,dropdownWS/getAppStatusDropdown
2018-07-11 11:56:32,2,CommonService,dropdownWS/getDropdown/HL_PURPOSE
2018-07-11 11:56:35,3,CommonService,dropdownWS/getDropdown/CTR_ASSET_GROUP
2018-07-11 11:56:35,5,CommonService,dropdownWS/getDropdown/CTR_ASSET_TYPE
2018-07-11 11:56:35,6,CommonService,dropdownWS/getDropdown/CTR_COLLATERAL_SUB_TYPE
2018-07-11 11:56:35,8,CommonService,dropdownWS/getDropdown/HL_RESIDENT_TYPE
2018-07-11 11:56:35,8,CommonService,dropdownWS/getDropdown/CTR_JURISTIC_ACT
2018-07-11 11:56:35,10,CommonService,dropdownWS/getDropdown/CTR_ACCEPT_RESULT
2018-07-11 11:56:35,9,CommonService,dropdownWS/getDropdown/CTR_LEASING_TYPE
2018-07-11 11:56:35,11,CommonService,dropdownWS/getDropdown/CTR_BUILDING_TYPE
2018-07-11 11:56:35,4,CommonService,dropdownWS/getDropdown/CTR_DOCUMENT_TYPE
2018-07-11 11:56:35,4,CommonService,dropdownWS/getDropdown/CMS_COLL_TYPE
2018-07-11 11:56:35,10,CommonService,dropdownWS/getConfValueList/CTR_COLL_MAIN_TYPE
2018-07-11 11:56:35,11,CommonService,dropdownWS/getDropdown/CMS_COLL_SUB_TYPE
2018-07-11 11:56:35,24,CommonService,dropdownWS/getDropdown/HL_PRODUCT_ALL
2018-07-11 11:56:35,48,CommonService,addressWS/getAllDIHProvince
2018-07-11 11:56:35,230,CommonService,addressWS/getAllDIHDistrict
2018-07-11 11:56:36,727,CommonService,addressWS/getAllDIHSubDistrict
2018-07-11 11:56:38,7,CommonService,dropdownWS/getDropdown/HL_PART_INST_CODE
2018-07-11 11:56:38,3,CommonService,PartInstPeriodWS/getConfPartInstPeriod/1
2018-07-11 11:56:40,6,CommonService,PartInstPeriodWS/getConfPartInstPeriod/1
2018-07-11 11:56:49,130,CommonService,statusRejectWS/getRejectList/H6100493R0
2018-07-11 11:56:58,4463,CommonService,decisionEngineWS/getLoanCal/home-loan/H6100255R0
2018-07-11 11:56:58,58,CommonService,applicationCaseWS/getSmartServeCaseId/H6100493R0
2018-07-11 11:56:59,321,CommonService,atomicWS/registerSestionService/711
2018-07-11 11:57:11,18,CommonService,statusRejectWS/getRejectList/H6100476R1
2018-07-11 11:57:17,3,CommonService,WorkflowWS/logout
2018-07-11 11:57:18,1505,CommonService,decisionEngineWS/getLoanCal/home-loan/H6100255R0
2018-07-11 11:58:32,30,CommonService,UnsecureWS/login
2018-07-11 11:58:33,144,CommonService,WorkflowWS/listUserInbox
2018-07-11 11:58:35,131,CommonService,WorkflowWS/openCaseByAppNo/H6100476R1
2018-07-11 11:58:36,12,CommonService,statusRejectWS/getRejectList/H6100476R1
2018-07-11 11:58:42,9,CommonService,dropdownWS/getAppStatusDropdown
2018-07-11 11:58:42,148,CommonService,applicationCaseWS/getApplicationStatus/H6100476R1
2018-07-11 11:58:42,180,CommonService,applicationCaseWS/getCreditorsTable/H6100476R1
2018-07-11 11:58:42,180,CommonService,applicationCaseWS/getApproverTable/H6100476R1/approve-020
2018-07-11 11:58:42,180,CommonService,applicationCaseWS/getApproverTable/H6100476R1/approve-055
2018-07-11 11:58:43,29,CommonService,customerWS/getInquiryTable
2018-07-11 11:58:44,66,CommonService,WorkflowWS/openCaseByAppNo/H61003CER0
2018-07-11 11:58:44,19,CommonService,statusRejectWS/getRejectList/H61003CER0
2018-07-11 11:58:45,253,CommonService,applicationCaseWS/getApproverTable/H6100476R1/approve-020
2018-07-11 11:58:45,258,CommonService,applicationCaseWS/getApproverTable/H6100476R1/approve-055
2018-07-11 11:58:45,264,CommonService,applicationCaseWS/getCreditorsTable/H6100476R1
2018-07-11 11:58:45,125,CommonService,applicationCaseWS/getCreditorsTable/H61003CER0
2018-07-11 11:58:45,160,CommonService,applicationCaseWS/getApproverTable/H61003CER0/approve-020
2018-07-11 11:58:45,160,CommonService,applicationCaseWS/getApproverTable/H61003CER0/approve-055
2018-07-11 11:58:45,402,CommonService,applicationCaseWS/getApplicationStatus/H61003CER0
