Log Time,Period(ms),Service,Operation
2018-07-06 17:18:51,4,CommonService,dropdownWS/getRejectReasonDropdown
2018-07-06 17:18:53,13,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-06 17:19:17,12,CommonService,statusRejectWS/getRejectList/H6100423R0
2018-07-06 17:19:17,6,CommonService,addressWS/getAllDIHProvince
2018-07-06 17:19:18,189,CommonService,addressWS/getAllDIHDistrict
2018-07-06 17:19:18,773,CommonService,addressWS/getAllDIHSubDistrict
2018-07-06 17:19:18,24,CommonService,WorkflowWS/listUserInbox
2018-07-06 17:19:20,3,CommonService,WorkflowWS/logout
2018-07-06 17:19:53,3,CommonService,WorkflowWS/logout
2018-07-06 17:20:18,25,CommonService,UnsecureWS/login
2018-07-06 17:20:19,9,CommonService,WorkflowWS/listUserInbox
2018-07-06 17:20:24,20,CommonService,WorkflowWS/getDefaultPoolList/home-loan/approve-055
2018-07-06 17:20:34,137,CommonService,WorkflowWS/openCaseByAppNo/H6100423R0/K0810068
2018-07-06 17:20:35,3,CommonService,WorkflowWS/logout
2018-07-06 17:20:37,14,CommonService,statusRejectWS/getRejectList/H6100423R0
2018-07-06 17:20:37,5,CommonService,addressWS/getAllDIHProvince
2018-07-06 17:20:38,140,CommonService,addressWS/getAllDIHDistrict
2018-07-06 17:20:38,581,CommonService,addressWS/getAllDIHSubDistrict
2018-07-06 17:20:50,42,CommonService,UnsecureWS/login
2018-07-06 17:20:51,31,CommonService,WorkflowWS/listUserInbox
2018-07-06 17:20:59,61,CommonService,WorkflowWS/openCaseByAppNo/H61000E2R1
2018-07-06 17:21:03,11,CommonService,statusRejectWS/getRejectList/H61000E2R1
2018-07-06 17:21:03,69,CommonService,confResubmitReasonWS/confResubmitReason
2018-07-06 17:21:03,32,CommonService,resubmitReasonWS/doFindByAppNo/H61000E2R1
2018-07-06 17:21:03,5,CommonService,ConfHomeBuilderWS/getConfHomeBuilder
2018-07-06 17:21:03,4,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-06 17:21:04,202,CommonService,ConfHousingGradeWS/getConfHousingGrade
2018-07-06 17:21:08,178,CommonService,WorkflowWS/listUserInbox
2018-07-06 17:21:12,125,CommonService,WorkflowWS/openCaseByAppNo/H61002F2R0
2018-07-06 17:21:13,2,CommonService,dropdownWS/getDropdown/HL_PURPOSE
2018-07-06 17:21:15,21,CommonService,dropdownWS/getDropdown/CTR_ASSET_TYPE
2018-07-06 17:21:15,21,CommonService,dropdownWS/getDropdown/HL_PRODUCT_ALL
2018-07-06 17:21:15,20,CommonService,dropdownWS/getConfValueList/CTR_COLL_MAIN_TYPE
2018-07-06 17:21:15,26,CommonService,addressWS/getAllDIHProvince
2018-07-06 17:21:15,36,CommonService,dropdownWS/getDropdown/CTR_COLLATERAL_SUB_TYPE
2018-07-06 17:21:15,19,CommonService,dropdownWS/getDropdown/CMS_COLL_TYPE
2018-07-06 17:21:15,20,CommonService,dropdownWS/getDropdown/CTR_BUILDING_TYPE
2018-07-06 17:21:15,25,CommonService,dropdownWS/getDropdown/CMS_COLL_SUB_TYPE
2018-07-06 17:21:15,4,CommonService,dropdownWS/getDropdown/CTR_ACCEPT_RESULT
