Log Time,Period(ms),Service,Operation
2018-07-10 14:04:24,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:24,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:25,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:25,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:25,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:25,3,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:25,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:25,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:26,3,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:26,3,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:26,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:26,6,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:26,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:27,6,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:28,6,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:28,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:28,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:28,5,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:28,8,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:29,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:29,8,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:29,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:29,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:29,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:29,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:30,5,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:30,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:30,5,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:30,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:30,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:30,6,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:31,3,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:31,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:31,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:31,5,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:32,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:32,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:32,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:33,3,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:33,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:34,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:34,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:34,5,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:34,6,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:34,3,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:34,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:35,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:35,6,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:35,3,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:35,5,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:35,3,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:36,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:36,5,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:36,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:36,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:36,3,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:37,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:37,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:37,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:37,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:37,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:38,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:38,3,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:38,7,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:38,5,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:39,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:39,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:39,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:39,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:39,5,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:39,3,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:40,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:40,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:40,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:41,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:41,5,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:41,3,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:41,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:42,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:42,5,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:42,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:43,6,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:43,3,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:43,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:43,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:43,5,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:43,3,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:44,3,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:44,3,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:44,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:44,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:44,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:44,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:45,5,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:45,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:47,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:48,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:48,5,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:48,3,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:49,3,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:49,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:49,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:49,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:50,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:50,5,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:04:50,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:06,5,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:07,3,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:07,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:07,5,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:07,12,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:24,5,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:24,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:25,5,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:25,5,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:25,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:25,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:25,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:25,3,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:25,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:26,5,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:26,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:26,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:26,3,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:26,3,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:27,3,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:28,3,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:29,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:29,3,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:29,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:29,3,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:30,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:30,5,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:30,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:30,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:30,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:30,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:31,3,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:31,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:31,10,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:31,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:32,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:32,3,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:32,3,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:32,3,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:32,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:32,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:33,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:33,3,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:33,3,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:34,3,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:34,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:34,3,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:05:38,19,CommonService,statusRejectWS/getRejectList/H6100478R0
2018-07-10 14:05:39,106,CommonService,employeeWS/findBranchEmployee/810194
2018-07-10 14:05:40,812,CommonService,dropdownWS/getDihRCAll
2018-07-10 14:05:40,941,CommonService,dropdownWS/getDihRCAll
2018-07-10 14:05:40,886,CommonService,dropdownWS/getDihRCAll
2018-07-10 14:06:00,5,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-10 14:06:03,3,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-10 14:06:03,16,CommonService,ConfHomeBuilderWS/getConfHomeBuilder
2018-07-10 14:06:03,3,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:06:04,725,CommonService,ConfHousingGradeWS/getConfHousingGrade
2018-07-10 14:06:04,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:06:04,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:06:04,4,CommonService,customerWS/inquiryKPlusAcceptResult
2018-07-10 14:06:10,1294,CommonService,addressWS/getAllAddress
2018-07-10 14:06:10,1261,CommonService,addressWS/getAllAddress
2018-07-10 14:06:10,1220,CommonService,addressWS/getAllAddress
2018-07-10 14:06:19,141,CommonService,WorkflowWS/listUserInbox
2018-07-10 14:06:20,6,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-10 14:06:20,8,CommonService,ConfHomeBuilderWS/getConfHomeBuilder
2018-07-10 14:06:22,2130,CommonService,ConfHousingGradeWS/getConfHousingGrade
2018-07-10 14:06:24,11,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-10 14:06:26,4,CommonService,dropdownWS/getDropdown/SALE_CHANNEL
2018-07-10 14:06:26,5,CommonService,dropdownWS/getDropdown/HL_PRODUCT_MA
2018-07-10 14:06:26,6,CommonService,dropdownWS/getAppStatusDropdown
2018-07-10 14:06:33,16,CommonService,ConfHomeBuilderWS/getConfHomeBuilder
2018-07-10 14:06:33,26,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-10 14:06:33,892,CommonService,ConfHousingGradeWS/getConfHousingGrade
2018-07-10 14:06:36,15,CommonService,statusRejectWS/getRejectList/H6100478R0
2018-07-10 14:06:37,5,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-10 14:06:37,9,CommonService,ConfHomeBuilderWS/getConfHomeBuilder
2018-07-10 14:06:37,757,CommonService,ConfHousingGradeWS/getConfHousingGrade
2018-07-10 14:06:47,114,CommonService,customerWS/getInquiryTable
2018-07-10 14:06:48,165,CommonService,WorkflowWS/openCaseByAppNo/H6100472R0
2018-07-10 14:06:48,18,CommonService,statusRejectWS/getRejectList/H6100472R0
2018-07-10 14:06:49,4,CommonService,dropdownWS/getDropdown/CONTRACT_TYPE_CODE
2018-07-10 14:06:49,2,CommonService,dropdownWS/getDropdown/HL_DECISION_REASON
2018-07-10 14:06:49,2,CommonService,dropdownWS/getDropdown/HL_PRODUCT_ALL
2018-07-10 14:06:49,4,CommonService,dropdownWS/getConfValueList/PRODUCT_PROGRAM_CODE
2018-07-10 14:06:49,4,CommonService,dropdownWS/getDropdown/HL_PURPOSE
2018-07-10 14:06:56,4,CommonService,dropdownWS/getDropdown/HL_DOC_REG
2018-07-10 14:06:56,12,CommonService,dropdownWS/getDropdown/HL_GENDER
2018-07-10 14:06:56,14,CommonService,dropdownWS/getDropdown/HL_RELATION_BORROWER_FR
2018-07-10 14:06:56,5,CommonService,dropdownWS/getDropdown/HL_CUST_TITLE_TH
2018-07-10 14:06:56,17,CommonService,dropdownWS/getDropdown/HL_NATIONALITY
2018-07-10 14:06:56,7,CommonService,dropdownWS/getDropdown/HL_CUST_TITLE_FR
2018-07-10 14:07:13,15,CommonService,statusRejectWS/getRejectList/H6100478R0
2018-07-10 14:07:13,3,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-10 14:07:48,4,CommonService,WorkflowWS/logout
2018-07-10 14:07:52,47,CommonService,UnsecureWS/login
2018-07-10 14:07:53,131,CommonService,WorkflowWS/listUserInbox
2018-07-10 14:08:32,4,CommonService,WorkflowWS/logout
2018-07-10 14:08:35,5,CommonService,WorkflowWS/logout
2018-07-10 14:08:39,34,CommonService,UnsecureWS/login
2018-07-10 14:08:40,96,CommonService,WorkflowWS/listUserInbox
2018-07-10 14:08:42,42,CommonService,statusRejectWS/getRejectList/H6100478R0
2018-07-10 14:08:42,67,CommonService,employeeWS/findBranchEmployee/810194
2018-07-10 14:08:43,608,CommonService,dropdownWS/getDihRCAll
2018-07-10 14:08:43,819,CommonService,dropdownWS/getDihRCAll
2018-07-10 14:08:43,840,CommonService,dropdownWS/getDihRCAll
2018-07-10 14:08:43,73,CommonService,WorkflowWS/openCaseByAppNo/H6100280R0
2018-07-10 14:08:44,17,CommonService,statusRejectWS/getRejectList/H6100280R0
2018-07-10 14:08:46,31,CommonService,UnsecureWS/login
2018-07-10 14:08:47,40,CommonService,WorkflowWS/listUserInbox
2018-07-10 14:08:47,17,CommonService,dropdownWS/getDropdown/HL_EDUCATION
2018-07-10 14:08:47,18,CommonService,dropdownWS/getDropdown/HL_MARITAL
2018-07-10 14:08:47,5,CommonService,dropdownWS/getDropdown/RESIDENT_STATUS
2018-07-10 14:08:47,6,CommonService,dropdownWS/getDropdown/HL_FACULTY
2018-07-10 14:08:47,17,CommonService,dropdownWS/getDropdown/HL_FACULTY_MAJOR
2018-07-10 14:08:47,140,CommonService,dropdownWS/getDropdown/HL_EDU_INST
2018-07-10 14:08:48,1038,CommonService,addressWS/getAllAddress
2018-07-10 14:08:52,233,CommonService,WorkflowWS/openCaseByAppNo/H6100479R0
2018-07-10 14:08:52,14,CommonService,statusRejectWS/getRejectList/H6100479R0
2018-07-10 14:08:53,10,CommonService,dropdownWS/getDropdown/DOC_SUB_RETURN_REASON
2018-07-10 14:08:53,12,CommonService,dropdownWS/getDropdown/DOC_RETURN_REASON
2018-07-10 14:08:53,11,CommonService,dropdownWS/getConfKdmsDocumentDropDown/1
2018-07-10 14:08:53,5,CommonService,dropdownWS/getDropdown/HL_OCCUPATION
2018-07-10 14:08:53,13,CommonService,dropdownWS/getDropdown/HL_PROFESSION
2018-07-10 14:08:53,25,CommonService,dropdownWS/getDropdown/COUNTRY_CODE
2018-07-10 14:08:54,51,CommonService,dropdownWS/getDropdown/BANK_CODE
2018-07-10 14:08:54,907,CommonService,addressWS/getAllAddress
2018-07-10 14:08:57,331,CommonService,RolWS/getCollteral/H6100479R0
2018-07-10 14:08:57,66,CommonService,RolWS/getConfHousingAppraisal/H6100479R0
2018-07-10 14:08:57,92,CommonService,addressWS/getAllDIHProvince
2018-07-10 14:08:57,226,CommonService,addressWS/getAllDIHDistrict
2018-07-10 14:08:58,763,CommonService,addressWS/getAllDIHSubDistrict
2018-07-10 14:09:39,25,CommonService,statusRejectWS/getRejectList/H6100479R0
2018-07-10 14:10:34,4,CommonService,WorkflowWS/logout
2018-07-10 14:10:48,33,CommonService,UnsecureWS/login
2018-07-10 14:10:49,177,CommonService,WorkflowWS/listUserInbox
2018-07-10 14:11:24,249,CommonService,WorkflowWS/openCaseByAppNo/H6100479R0
2018-07-10 14:11:25,13,CommonService,statusRejectWS/getRejectList/H6100479R0
2018-07-10 14:11:31,3,CommonService,dropdownWS/getAppStatusDropdown
2018-07-10 14:11:31,359,CommonService,applicationCaseWS/getApplicationStatus/H6100479R0
2018-07-10 14:11:32,196,CommonService,applicationCaseWS/getApproverTable/H6100479R0/approve-020
2018-07-10 14:11:32,200,CommonService,applicationCaseWS/getApproverTable/H6100479R0/approve-055
2018-07-10 14:11:32,286,CommonService,applicationCaseWS/getCreditorsTable/H6100479R0
2018-07-10 14:11:37,102,CommonService,WorkflowWS/listUserInbox
2018-07-10 14:11:45,4,CommonService,dropdownWS/getDropdown/HL_PURPOSE
2018-07-10 14:11:52,4,CommonService,dropdownWS/getAppStatusDropdown
2018-07-10 14:11:52,93,CommonService,applicationCaseWS/getCreditorsTable/H6100471R0
2018-07-10 14:11:52,109,CommonService,applicationCaseWS/getApproverTable/H6100471R0/approve-055
2018-07-10 14:11:52,166,CommonService,applicationCaseWS/getApproverTable/H6100471R0/approve-020
2018-07-10 14:11:52,351,CommonService,applicationCaseWS/getApplicationStatus/H6100471R0
2018-07-10 14:12:06,27,CommonService,WorkflowWS/logout
2018-07-10 14:12:20,32,CommonService,UnsecureWS/login
2018-07-10 14:12:21,36,CommonService,messageCodeWS/getAllMessage
2018-07-10 14:12:21,512,CommonService,WorkflowWS/listUserInbox
2018-07-10 14:12:37,32,CommonService,UnsecureWS/login
2018-07-10 14:12:38,19,CommonService,messageCodeWS/getAllMessage
2018-07-10 14:12:38,130,CommonService,WorkflowWS/listUserInbox
2018-07-10 14:12:48,5,CommonService,dropdownWS/getDropdown/HL_CUST_TITLE_FR
2018-07-10 14:12:48,5,CommonService,dropdownWS/getDropdown/HL_RELATION_BORROWER_FR
2018-07-10 14:12:48,16,CommonService,dropdownWS/getDropdown/HL_DOC_REG
2018-07-10 14:12:48,13,CommonService,dropdownWS/getDropdown/HL_GENDER
2018-07-10 14:12:48,14,CommonService,dropdownWS/getDropdown/HL_CUST_TITLE_TH
2018-07-10 14:12:48,19,CommonService,dropdownWS/getDropdown/HL_NATIONALITY
2018-07-10 14:12:52,1833,CommonService,customerWS/findCustomerFromCIS
2018-07-10 14:13:03,5,CommonService,dropdownWS/getDropdown/HL_PURPOSE
2018-07-10 14:13:47,16,CommonService,statusRejectWS/getRejectList/H6100478R0
2018-07-10 14:13:57,15,CommonService,applicationCaseWS/getSmartServeCaseId/H6100478R0
2018-07-10 14:13:58,474,CommonService,atomicWS/registerSestionService/711
2018-07-10 14:14:02,16,CommonService,statusRejectWS/getRejectList/H610047CR0
2018-07-10 14:14:05,54,CommonService,statusRejectWS/getRejectList/H610047CR0
2018-07-10 14:14:15,7,CommonService,applicationCaseWS/getSmartServeCaseId/H610047CR0
2018-07-10 14:14:15,178,CommonService,atomicWS/registerSestionService/711
2018-07-10 14:14:23,4,CommonService,dropdownWS/getDropdown/SALE_CHANNEL
2018-07-10 14:14:23,5,CommonService,dropdownWS/getDropdown/HL_PRODUCT_MA
2018-07-10 14:14:25,26,CommonService,customerWS/getInquiryTable
2018-07-10 14:14:26,66,CommonService,WorkflowWS/openCaseByAppNo/H6100204R0
2018-07-10 14:14:26,23,CommonService,statusRejectWS/getRejectList/H6100204R0
2018-07-10 14:14:27,5,CommonService,dropdownWS/getDropdown/HL_DECISION_CODE
2018-07-10 14:14:27,27,CommonService,dropdownWS/getRejectReasonDropdown
2018-07-10 14:14:30,72,CommonService,applicationCaseWS/getApplicationStatus/H6100204R0
2018-07-10 14:14:30,38,CommonService,resubmitReasonWS/doFindAppStatus/H6100204R0
2018-07-10 14:14:40,4,CommonService,WorkflowWS/logout
2018-07-10 14:14:57,3,CommonService,dropdownWS/getDropdown/HL_MARITAL
2018-07-10 14:14:57,2,CommonService,dropdownWS/getDropdown/HL_EDUCATION
2018-07-10 14:14:57,15,CommonService,dropdownWS/getDropdown/HL_FACULTY
2018-07-10 14:14:57,35,CommonService,dropdownWS/getDropdown/HL_FACULTY_MAJOR
2018-07-10 14:14:57,48,CommonService,dropdownWS/getDropdown/RESIDENT_STATUS
2018-07-10 14:14:57,82,CommonService,dropdownWS/getDropdown/HL_EDU_INST
2018-07-10 14:14:59,1738,CommonService,addressWS/getAllAddress
2018-07-10 14:15:06,5,CommonService,dropdownWS/getDropdown/HL_OCCUPATION
2018-07-10 14:15:06,6,CommonService,dropdownWS/getDropdown/HL_PROFESSION
2018-07-10 14:15:06,6,CommonService,dropdownWS/getDropdown/BANK_CODE
2018-07-10 14:15:06,37,CommonService,dropdownWS/getDropdown/COUNTRY_CODE
2018-07-10 14:15:06,85,CommonService,addressWS/getAllAddress
2018-07-10 14:15:25,2,CommonService,dropdownWS/getDropdown/HL_PRODUCT
2018-07-10 14:15:26,6,CommonService,dropdownWS/getDropdown/HL_RESIDENT_TYPE
2018-07-10 14:15:26,5,CommonService,dropdownWS/getDropdown/SECOND_HAND_HOME_TYPE_CODE
2018-07-10 14:15:26,12,CommonService,ConfHomeBuilderWS/getConfHomeBuilder
2018-07-10 14:15:26,2,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-10 14:15:26,25,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-10 14:15:26,169,CommonService,addressWS/getAllAddress
2018-07-10 14:15:26,187,CommonService,ConfMrtaInterestWS/getConfMrtaInterest
2018-07-10 14:15:30,4303,CommonService,ConfHousingGradeWS/getConfHousingGrade
2018-07-10 14:15:34,4,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-10 14:15:38,162,CommonService,dropdownWS/getDihRCAll
2018-07-10 14:15:38,230,CommonService,dropdownWS/getDihRCAll
2018-07-10 14:15:51,12,CommonService,dropdownWS/getConfKdmsDocumentDropDown/1
2018-07-10 14:17:38,3,CommonService,WorkflowWS/logout
2018-07-10 14:17:45,35,CommonService,UnsecureWS/login
2018-07-10 14:17:46,72,CommonService,WorkflowWS/listUserInbox
2018-07-10 14:17:50,4,CommonService,dropdownWS/getDropdown/HL_PRODUCT_ALL
2018-07-10 14:17:50,2,CommonService,dropdownWS/getConfValueList/CTR_COLL_MAIN_TYPE
2018-07-10 14:17:50,6,CommonService,dropdownWS/getDropdown/CTR_ASSET_TYPE
2018-07-10 14:17:50,6,CommonService,dropdownWS/getDropdown/CTR_COLLATERAL_SUB_TYPE
2018-07-10 14:17:50,39,CommonService,addressWS/getAllDIHProvince
2018-07-10 14:17:50,23,CommonService,dropdownWS/getDropdown/CTR_ASSET_GROUP
2018-07-10 14:17:50,3,CommonService,dropdownWS/getDropdown/CTR_BUILDING_TYPE
2018-07-10 14:17:50,13,CommonService,dropdownWS/getDropdown/CTR_ACCEPT_RESULT
2018-07-10 14:17:50,40,CommonService,dropdownWS/getDropdown/CTR_JURISTIC_ACT
2018-07-10 14:17:50,3,CommonService,dropdownWS/getDropdown/CTR_LEASING_TYPE
2018-07-10 14:17:50,11,CommonService,dropdownWS/getDropdown/CMS_COLL_TYPE
2018-07-10 14:17:50,15,CommonService,dropdownWS/getDropdown/CTR_DOCUMENT_TYPE
2018-07-10 14:17:50,5,CommonService,dropdownWS/getDropdown/CMS_COLL_SUB_TYPE
2018-07-10 14:17:50,169,CommonService,addressWS/getAllDIHDistrict
2018-07-10 14:17:51,1350,CommonService,addressWS/getAllDIHSubDistrict
2018-07-10 14:18:07,4,CommonService,WorkflowWS/logout
2018-07-10 14:18:15,31,CommonService,UnsecureWS/login
2018-07-10 14:18:16,65,CommonService,WorkflowWS/listUserInbox
2018-07-10 14:18:17,7,CommonService,addressWS/getAllDIHProvince
2018-07-10 14:18:17,5,CommonService,dropdownWS/getDropdown/NCB_OWNERSHIP_INDICATOR
2018-07-10 14:18:17,6,CommonService,dropdownWS/getDropdown/NCB_CREDIT_LIMIT_EDIT_TYPE
2018-07-10 14:18:17,12,CommonService,dropdownWS/getDropdown/NCB_ACCOUNT_TYPE
2018-07-10 14:18:17,555,CommonService,addressWS/getAllDIHDistrict
2018-07-10 14:18:18,1044,CommonService,addressWS/getAllDIHSubDistrict
2018-07-10 14:18:20,4,CommonService,dropdownWS/getDropdown/SALE_CHANNEL
2018-07-10 14:18:20,4,CommonService,dropdownWS/getDropdown/HL_PRODUCT_MA
2018-07-10 14:18:20,4,CommonService,dropdownWS/getAppStatusDropdown
