Log Time,Period(ms),Service,Operation
2018-07-05 14:10:00,5203,CommonService,KbmfOnlineCatsWS/InquiryCollateral
2018-07-05 14:10:00,67,CommonService,addressWS/getAllDIHProvince
2018-07-05 14:10:01,181,CommonService,addressWS/getAllDIHDistrict
2018-07-05 14:10:01,31,CommonService,addressWS/getAllDIHProvince
2018-07-05 14:10:01,262,CommonService,addressWS/getAllDIHDistrict
2018-07-05 14:10:01,920,CommonService,addressWS/getAllDIHSubDistrict
2018-07-05 14:10:02,974,CommonService,addressWS/getAllDIHSubDistrict
2018-07-05 14:10:09,122,CommonService,WorkflowWS/listUserInbox
2018-07-05 14:10:14,101,CommonService,WorkflowWS/openCaseByAppNo/H61002FER0
2018-07-05 14:10:15,13,CommonService,statusRejectWS/getRejectList/H61002FER0
2018-07-05 14:10:17,31,CommonService,addressWS/getAllDIHProvince
2018-07-05 14:10:17,269,CommonService,addressWS/getAllDIHDistrict
2018-07-05 14:10:18,960,CommonService,addressWS/getAllDIHSubDistrict
2018-07-05 14:10:23,74,CommonService,RolWS/getCollteral/H610042AR0
2018-07-05 14:10:23,10,CommonService,RolWS/getConfHousingAppraisal/H610042AR0
2018-07-05 14:10:23,30,CommonService,addressWS/getAllDIHProvince
2018-07-05 14:10:24,271,CommonService,addressWS/getAllDIHDistrict
2018-07-05 14:10:24,985,CommonService,addressWS/getAllDIHSubDistrict
2018-07-05 14:10:24,52,CommonService,addressWS/getAllDIHProvince
2018-07-05 14:10:25,213,CommonService,addressWS/getAllDIHDistrict
2018-07-05 14:10:25,980,CommonService,addressWS/getAllDIHSubDistrict
2018-07-05 14:10:27,210,CommonService,KbmfOnlineCatsWS/InquiryROLDetail
2018-07-05 14:10:28,14,CommonService,RolWS/confirmROL
2018-07-05 14:10:31,19,CommonService,WorkflowWS/listUserInbox
2018-07-05 14:10:31,8,CommonService,addressWS/getAllDIHProvince
2018-07-05 14:10:31,184,CommonService,addressWS/getAllDIHDistrict
2018-07-05 14:10:32,649,CommonService,addressWS/getAllDIHSubDistrict
2018-07-05 14:10:32,40,CommonService,applicationCaseWS/applicationExternalService/H61002FER0/AP/DE/0
2018-07-05 14:10:33,14,CommonService,statusRejectWS/getRejectList/H610042AR0
2018-07-05 14:10:34,935,CommonService,decisionEngineWS/getPolicy/home-loan/H61002FER0/undefined
2018-07-05 14:10:44,5,CommonService,WorkflowWS/logout
2018-07-05 14:10:49,3,CommonService,WorkflowWS/logout
2018-07-05 14:10:50,28,CommonService,UnsecureWS/login
2018-07-05 14:10:50,114,CommonService,WorkflowWS/listUserInbox
2018-07-05 14:10:52,62,CommonService,WorkflowWS/openCaseByAppNo/H610042AR0
2018-07-05 14:10:53,13,CommonService,statusRejectWS/getRejectList/H610042AR0
2018-07-05 14:10:57,11,CommonService,dropdownWS/getAppStatusDropdown
2018-07-05 14:10:57,110,CommonService,applicationCaseWS/getApplicationStatus/H610042AR0
2018-07-05 14:10:57,47,CommonService,applicationCaseWS/getCreditorsTable/H610042AR0
2018-07-05 14:11:01,51,CommonService,applicationCaseWS/getCreditorsTable/H610042AR0
2018-07-05 14:11:03,1,CommonService,dropdownWS/getDropdown/CTR_JURISTIC_ACT
2018-07-05 14:11:03,16,CommonService,dropdownWS/getDropdown/HL_PRODUCT_ALL
2018-07-05 14:11:03,10,CommonService,dropdownWS/getDropdown/CTR_ACCEPT_RESULT
2018-07-05 14:11:03,21,CommonService,dropdownWS/getConfValueList/CTR_COLL_MAIN_TYPE
2018-07-05 14:11:03,23,CommonService,addressWS/getAllDIHProvince
2018-07-05 14:11:03,31,CommonService,dropdownWS/getDropdown/CMS_COLL_TYPE
2018-07-05 14:11:03,46,CommonService,dropdownWS/getDropdown/CTR_DOCUMENT_TYPE
2018-07-05 14:11:03,47,CommonService,dropdownWS/getDropdown/CTR_LEASING_TYPE
2018-07-05 14:11:03,51,CommonService,dropdownWS/getDropdown/CTR_BUILDING_TYPE
2018-07-05 14:11:03,8,CommonService,dropdownWS/getDropdown/CTR_ASSET_TYPE
2018-07-05 14:11:03,10,CommonService,dropdownWS/getDropdown/CTR_ASSET_GROUP
2018-07-05 14:11:03,8,CommonService,dropdownWS/getDropdown/CTR_COLLATERAL_SUB_TYPE
2018-07-05 14:11:03,16,CommonService,dropdownWS/getDropdown/CMS_COLL_SUB_TYPE
2018-07-05 14:11:03,199,CommonService,addressWS/getAllDIHDistrict
2018-07-05 14:11:03,710,CommonService,addressWS/getAllDIHSubDistrict
2018-07-05 14:11:11,274,CommonService,addressWS/getAllAddress
2018-07-05 14:11:11,5429,CommonService,KbmfOnlineCatsWS/InquiryCollateral
2018-07-05 14:11:11,99,CommonService,addressWS/getAllAddress
2018-07-05 14:11:11,40,CommonService,addressWS/getAllDIHProvince
2018-07-05 14:11:11,182,CommonService,addressWS/getAllDIHDistrict
2018-07-05 14:11:12,21,CommonService,addressWS/getAllDIHProvince
2018-07-05 14:11:12,282,CommonService,addressWS/getAllDIHDistrict
2018-07-05 14:11:12,1088,CommonService,addressWS/getAllDIHSubDistrict
2018-07-05 14:11:13,760,CommonService,addressWS/getAllDIHSubDistrict
2018-07-05 14:11:20,32,CommonService,UnsecureWS/login
2018-07-05 14:11:20,35,CommonService,WorkflowWS/listUserInbox
2018-07-05 14:11:29,112,CommonService,WorkflowWS/openCaseByAppNo/H6100413R0
2018-07-05 14:11:30,14,CommonService,statusRejectWS/getRejectList/H6100413R0
2018-07-05 14:11:30,5,CommonService,dropdownWS/getDropdown/DOC_RETURN_REASON
2018-07-05 14:11:30,8,CommonService,dropdownWS/getDropdown/DOC_SUB_RETURN_REASON
2018-07-05 14:11:30,9,CommonService,dropdownWS/getConfKdmsDocumentDropDown/1
2018-07-05 14:11:34,29,CommonService,WorkflowWS/listUserInbox
2018-07-05 14:11:48,31,CommonService,WorkflowWS/listUserInbox
2018-07-05 14:11:55,101,CommonService,WorkflowWS/openCaseByAppNo/H6100423R0
2018-07-05 14:11:59,23,CommonService,statusRejectWS/getRejectList/H6100423R0
2018-07-05 14:12:00,77,CommonService,RolWS/getCollteral/H610042AR0
2018-07-05 14:12:01,10,CommonService,RolWS/getConfHousingAppraisal/H610042AR0
2018-07-05 14:12:01,21,CommonService,addressWS/getAllDIHProvince
2018-07-05 14:12:01,160,CommonService,addressWS/getAllDIHDistrict
2018-07-05 14:12:01,737,CommonService,addressWS/getAllDIHSubDistrict
2018-07-05 14:12:05,231,CommonService,KbmfOnlineCatsWS/InquiryROLDetail
2018-07-05 14:12:06,13,CommonService,RolWS/confirmROL
2018-07-05 14:12:08,120,CommonService,WorkflowWS/listUserInbox
2018-07-05 14:12:08,65,CommonService,WorkflowWS/openCaseByAppNo/H610042AR0
2018-07-05 14:12:10,24,CommonService,statusRejectWS/getRejectList/H610042AR0
2018-07-05 14:12:12,29,CommonService,addressWS/getAllDIHProvince
2018-07-05 14:12:12,163,CommonService,addressWS/getAllDIHDistrict
2018-07-05 14:12:12,627,CommonService,addressWS/getAllDIHSubDistrict
2018-07-05 14:12:16,6,CommonService,PartInstPeriodWS/getConfPartInstPeriod/2
2018-07-05 14:12:19,4995,CommonService,KbmfOnlineCatsWS/InquiryCollateral
2018-07-05 14:12:19,45,CommonService,addressWS/getAllDIHProvince
2018-07-05 14:12:19,212,CommonService,addressWS/getAllDIHDistrict
2018-07-05 14:12:19,29,CommonService,addressWS/getAllDIHProvince
2018-07-05 14:12:19,381,CommonService,addressWS/getAllDIHDistrict
2018-07-05 14:12:20,1074,CommonService,addressWS/getAllDIHSubDistrict
2018-07-05 14:12:20,18,CommonService,ConfHomeBuilderWS/getConfHomeBuilder
2018-07-05 14:12:20,17,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-05 14:12:20,419,CommonService,ConfHousingGradeWS/getConfHousingGrade
2018-07-05 14:12:20,1025,CommonService,addressWS/getAllDIHSubDistrict
2018-07-05 14:12:24,4,CommonService,dropdownWS/getRejectReasonDropdown
2018-07-05 14:12:27,30,CommonService,addressWS/getAllDIHProvince
2018-07-05 14:12:27,225,CommonService,addressWS/getAllDIHDistrict
2018-07-05 14:12:28,676,CommonService,addressWS/getAllDIHSubDistrict
2018-07-05 14:12:30,6,CommonService,dropdownWS/getDropdown/NCB_CREDIT_LIMIT_EDIT_TYPE
2018-07-05 14:12:30,12,CommonService,dropdownWS/getDropdown/NCB_OWNERSHIP_INDICATOR
2018-07-05 14:12:30,10,CommonService,dropdownWS/getDropdown/NCB_ACCOUNT_TYPE
2018-07-05 14:12:32,49,CommonService,applicationCaseWS/getCreditorsTable/H610042AR0
2018-07-05 14:12:32,162,CommonService,applicationCaseWS/getApplicationStatus/H610042AR0
2018-07-05 14:12:42,3,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-05 14:12:42,217,CommonService,ConfMrtaInterestWS/getConfMrtaInterest
2018-07-05 14:12:56,80,CommonService,addressWS/getAllAddress
2018-07-05 14:13:00,65,CommonService,addressWS/getAllAddress
2018-07-05 14:13:03,28,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-05 14:13:03,27,CommonService,ConfHomeBuilderWS/getConfHomeBuilder
2018-07-05 14:13:03,207,CommonService,ConfHousingGradeWS/getConfHousingGrade
2018-07-05 14:13:08,20,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-05 14:13:19,147,CommonService,dropdownWS/getDihRCAll
2018-07-05 14:13:19,150,CommonService,dropdownWS/getDihRCAll
2018-07-05 14:13:22,13,CommonService,statusRejectWS/getRejectList/H610041AR0
2018-07-05 14:13:22,3,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-05 14:13:29,7,CommonService,applicationCaseWS/applicationExternalService/H610042AR0/AP/DE/0
2018-07-05 14:13:31,739,CommonService,decisionEngineWS/getPolicy/home-loan/H610042AR0/undefined
2018-07-05 14:14:09,29,CommonService,addressWS/getAllDIHProvince
2018-07-05 14:14:09,182,CommonService,addressWS/getAllDIHDistrict
2018-07-05 14:14:09,772,CommonService,addressWS/getAllDIHSubDistrict
2018-07-05 14:14:11,50,CommonService,addressWS/getAllDIHProvince
2018-07-05 14:14:11,184,CommonService,addressWS/getAllDIHDistrict
2018-07-05 14:14:11,646,CommonService,addressWS/getAllDIHSubDistrict
2018-07-05 14:14:13,4,CommonService,dropdownWS/getRejectReasonDropdown
2018-07-05 14:14:32,18,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-05 14:14:32,22,CommonService,ConfHomeBuilderWS/getConfHomeBuilder
2018-07-05 14:14:32,13,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-05 14:14:32,169,CommonService,ConfMrtaInterestWS/getConfMrtaInterest
2018-07-05 14:14:32,319,CommonService,ConfHousingGradeWS/getConfHousingGrade
2018-07-05 14:14:53,4,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-05 14:15:50,149,CommonService,WorkflowWS/openCaseByAppNo/H610042BR0
2018-07-05 14:15:52,24,CommonService,statusRejectWS/getRejectList/H610042BR0
2018-07-05 14:16:18,15,CommonService,statusRejectWS/getRejectList/H610042BR0
2018-07-05 14:16:18,76,CommonService,RolWS/getCollteral/H6100413R0
2018-07-05 14:16:19,7,CommonService,RolWS/getConfHousingAppraisal/H6100413R0
2018-07-05 14:16:19,29,CommonService,addressWS/getAllDIHProvince
2018-07-05 14:16:19,192,CommonService,addressWS/getAllDIHDistrict
2018-07-05 14:16:20,809,CommonService,addressWS/getAllDIHSubDistrict
2018-07-05 14:16:20,39,CommonService,dropdownWS/getDropdown/HL_EDUCATION
2018-07-05 14:16:20,22,CommonService,dropdownWS/getDropdown/HL_FACULTY_MAJOR
2018-07-05 14:16:20,78,CommonService,dropdownWS/getDropdown/HL_MARITAL
2018-07-05 14:16:20,58,CommonService,dropdownWS/getDropdown/RESIDENT_STATUS
2018-07-05 14:16:20,31,CommonService,dropdownWS/getDropdown/HL_FACULTY
2018-07-05 14:16:20,121,CommonService,dropdownWS/getDropdown/HL_EDU_INST
2018-07-05 14:16:20,148,CommonService,addressWS/getAllAddress
2018-07-05 14:16:20,126,CommonService,addressWS/getAllAddress
2018-07-05 14:16:20,136,CommonService,addressWS/getAllAddress
2018-07-05 14:16:24,7,CommonService,WorkflowWS/getApprove020ApproveType
2018-07-05 14:16:27,65,CommonService,applicationCaseWS/getApplicationStatus/H61002FER0
2018-07-04 13:04:03,177,CommonService,WorkflowWS/logout
2018-07-04 13:04:34,670,CommonService,UnsecureWS/login
2018-07-04 13:04:36,337,CommonService,messageCodeWS/getAllMessage
2018-07-04 13:04:36,189,CommonService,UnsecureWS/login
2018-07-04 13:04:37,2199,CommonService,WorkflowWS/listUserInbox
2018-07-04 13:04:38,1055,CommonService,WorkflowWS/listUserInbox
2018-07-04 13:04:42,207,CommonService,customerWS/getInquiryTable
2018-07-04 13:04:42,46,CommonService,dropdownWS/getDropdown/HL_RELATION_BORROWER_FR
2018-07-04 13:04:42,95,CommonService,dropdownWS/getDropdown/HL_DOC_REG
2018-07-04 13:04:42,80,CommonService,dropdownWS/getDropdown/HL_GENDER
2018-07-04 13:04:42,82,CommonService,dropdownWS/getDropdown/HL_CUST_TITLE_TH
2018-07-04 13:04:42,67,CommonService,dropdownWS/getDropdown/HL_NATIONALITY
2018-07-04 13:04:42,104,CommonService,dropdownWS/getDropdown/HL_CUST_TITLE_FR
2018-07-04 13:04:43,357,CommonService,WorkflowWS/openCaseByAppNo/H6100373R0
2018-07-04 13:04:43,66,CommonService,statusRejectWS/getRejectList/H6100373R0
2018-07-04 13:04:44,28,CommonService,WorkflowWS/logout
2018-07-04 13:04:57,340,CommonService,UnsecureWS/login
2018-07-04 13:04:57,59,CommonService,messageCodeWS/getAllMessage
2018-07-04 13:04:58,670,CommonService,WorkflowWS/listUserInbox
2018-07-04 13:04:58,3710,CommonService,customerWS/findCustomerFromCIS
2018-07-04 13:05:02,26,CommonService,UnsecureWS/login
2018-07-04 13:05:13,26,CommonService,UnsecureWS/login
2018-07-04 13:05:15,19,CommonService,dropdownWS/getDropdown/SALE_CHANNEL
2018-07-04 13:05:15,44,CommonService,dropdownWS/getDropdown/HL_PRODUCT_MA
2018-07-04 13:05:15,39,CommonService,dropdownWS/getAppStatusDropdown
2018-07-04 13:05:16,417,CommonService,customerWS/findCustomerFromCIS
2018-07-04 13:05:16,486,CommonService,WorkflowWS/listUserInbox
2018-07-04 13:05:28,26,CommonService,customerWS/getInquiryTable
2018-07-04 13:05:30,185,CommonService,WorkflowWS/openCaseByAppNo/H6100338R0
2018-07-04 13:05:30,20,CommonService,statusRejectWS/getRejectList/H6100338R0
2018-07-04 13:05:38,2065,CommonService,applicationCaseWS/getAppointmentInfo/H6100338R0
2018-07-04 13:05:39,156,CommonService,applicationCaseWS/getAppointmentFromAppointmentTable/H6100338R0
2018-07-04 13:05:39,29,CommonService,dropdownWS/getDropdown/DISBURSEMENT_TYPE
2018-07-04 13:05:39,48,CommonService,dropdownWS/getDropdown/DISBURSEMENT_BY
2018-07-04 13:05:39,520,CommonService,applicationCaseWS/getEmployeeOfSpecificBranch/810199
2018-07-04 13:05:39,573,CommonService,applicationCaseWS/getManagerOfSpecificBranch/810199
2018-07-04 13:05:41,7,CommonService,WorkflowWS/logout
2018-07-04 13:05:49,9700,CommonService,customerWS/getDeductAccountDetails/7451029295
2018-07-04 13:05:56,130,CommonService,UnsecureWS/login
2018-07-04 13:05:57,349,CommonService,WorkflowWS/listUserInbox
2018-07-04 13:06:03,42,CommonService,customerWS/getInquiryTable
2018-07-04 13:06:05,788,CommonService,WorkflowWS/openCaseByAppNo/H6100397R0
2018-07-04 13:06:05,117,CommonService,statusRejectWS/getRejectList/H6100397R0
2018-07-04 13:06:08,7,CommonService,dropdownWS/getDropdown/HL_PURPOSE
2018-07-04 13:06:09,30,CommonService,dropdownWS/getDropdown/HL_OCCUPATION
2018-07-04 13:06:09,39,CommonService,dropdownWS/getDropdown/HL_PROFESSION
2018-07-04 13:06:09,36,CommonService,dropdownWS/getDropdown/BANK_CODE
2018-07-04 13:06:09,71,CommonService,dropdownWS/getDropdown/COUNTRY_CODE
2018-07-04 13:06:12,3004,CommonService,addressWS/getAllAddress
2018-07-04 13:06:12,3101,CommonService,addressWS/getAllAddress
2018-07-04 13:06:20,32,CommonService,dropdownWS/getDropdown/HL_PRODUCT
2018-07-04 13:06:24,357,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-04 13:06:24,345,CommonService,ConfHomeBuilderWS/getConfHomeBuilder
2018-07-04 13:06:24,335,CommonService,dropdownWS/getDropdown/SECOND_HAND_HOME_TYPE_CODE
2018-07-04 13:06:25,76,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-04 13:06:26,115,CommonService,statusRejectWS/getRejectList/H6100338R0
2018-07-04 13:06:27,3558,CommonService,addressWS/getAllAddress
2018-07-04 13:06:27,4,CommonService,dropdownWS/getDropdown/HL_DOC_REG
2018-07-04 13:06:28,21,CommonService,dropdownWS/getDropdown/HL_GENDER
2018-07-04 13:06:28,22,CommonService,dropdownWS/getDropdown/HL_RELATION_BORROWER_FR
2018-07-04 13:06:28,23,CommonService,dropdownWS/getDropdown/HL_CUST_TITLE_FR
2018-07-04 13:06:28,28,CommonService,dropdownWS/getDropdown/HL_CUST_TITLE_TH
2018-07-04 13:06:28,41,CommonService,dropdownWS/getDropdown/HL_NATIONALITY
2018-07-04 13:06:30,6377,CommonService,ConfMrtaInterestWS/getConfMrtaInterest
2018-07-04 13:06:31,7205,CommonService,ConfHousingGradeWS/getConfHousingGrade
2018-07-04 13:06:41,17,CommonService,statusRejectWS/getRejectList/H61003F1R0
2018-07-04 13:06:42,43,CommonService,UnsecureWS/login
2018-07-04 13:06:43,38,CommonService,messageCodeWS/getAllMessage
2018-07-04 13:06:44,55,CommonService,statusRejectWS/getRejectList/H61003F1R0
2018-07-04 13:06:45,2000,CommonService,WorkflowWS/listUserInbox
2018-07-04 13:06:49,115,CommonService,WorkflowWS/openCaseByAppNo/H61003E7R0
2018-07-04 13:06:49,20,CommonService,statusRejectWS/getRejectList/H61003E7R0
2018-07-04 13:06:54,81,CommonService,UnsecureWS/login
2018-07-04 13:06:54,78,CommonService,applicationCaseWS/getSmartServeCaseId/H61003F1R0
2018-07-04 13:06:55,571,CommonService,atomicWS/registerSestionService/711
2018-07-04 13:06:56,50,CommonService,dropdownWS/getDropdown/HL_DOC_REG
2018-07-04 13:06:56,51,CommonService,dropdownWS/getDropdown/HL_MARITAL
2018-07-04 13:06:56,51,CommonService,dropdownWS/getDropdown/HL_CUST_TITLE_TH
2018-07-04 13:06:56,69,CommonService,dropdownWS/getDropdown/HL_FACULTY
2018-07-04 13:06:56,15,CommonService,dropdownWS/getDropdown/RESIDENT_STATUS
2018-07-04 13:06:56,13,CommonService,dropdownWS/getDropdown/HL_CUST_TITLE_FR
2018-07-04 13:06:56,143,CommonService,dropdownWS/getDropdown/HL_FACULTY_MAJOR
2018-07-04 13:06:56,69,CommonService,dropdownWS/getDropdown/HL_NATIONALITY
2018-07-04 13:06:56,15,CommonService,dropdownWS/getDropdown/HL_EDUCATION
2018-07-04 13:06:56,295,CommonService,addressWS/getAllAddress
2018-07-04 13:06:56,158,CommonService,dropdownWS/getDropdown/HL_EDU_INST
2018-07-04 13:06:56,961,CommonService,WorkflowWS/listUserInbox
2018-07-04 13:06:59,5,CommonService,dropdownWS/getDropdown/HL_RELATION_BORROWER_FR
2018-07-04 13:06:59,11,CommonService,dropdownWS/getDropdown/HL_GENDER
2018-07-04 13:07:01,60,CommonService,customerWS/getInquiryTable
2018-07-04 13:07:02,831,CommonService,WorkflowWS/listUserInbox
2018-07-04 13:07:03,145,CommonService,WorkflowWS/openCaseByAppNo/H610037CR0
2018-07-04 13:07:03,16,CommonService,statusRejectWS/getRejectList/H610037CR0
2018-07-04 13:07:03,370,CommonService,applicationCaseWS/getApplicationStatus/H610037CR0
2018-07-04 13:07:03,165,CommonService,applicationCaseWS/getCreditorsTable/H610037CR0
2018-07-04 13:07:06,88,CommonService,WorkflowWS/openCaseByAppNo/H6100319R0
2018-07-04 13:07:07,20,CommonService,statusRejectWS/getRejectList/H6100319R0
2018-07-04 13:07:08,87,CommonService,addressWS/getAllDIHProvince
2018-07-04 13:07:09,551,CommonService,addressWS/getAllDIHDistrict
2018-07-04 13:07:10,1815,CommonService,addressWS/getAllDIHSubDistrict
2018-07-04 13:07:13,97,CommonService,applicationCaseWS/getCreditorsTable/H610037CR0
2018-07-04 13:07:14,359,CommonService,applicationCaseWS/getApplicationStatus/H610037CR0
2018-07-04 13:07:15,4,CommonService,dropdownWS/getDropdown/HL_PURPOSE
2018-07-04 13:07:20,146,CommonService,addressWS/getAllAddress
2018-07-04 13:07:23,10,CommonService,dropdownWS/getDropdown/CONTRACT_TYPE_CODE
2018-07-04 13:07:23,8,CommonService,dropdownWS/getDropdown/HL_DECISION_REASON
2018-07-04 13:07:23,13,CommonService,dropdownWS/getDropdown/HL_PRODUCT_ALL
2018-07-04 13:07:23,16,CommonService,dropdownWS/getConfValueList/PRODUCT_PROGRAM_CODE
2018-07-04 13:07:27,77,CommonService,addressWS/getAllAddress
2018-07-04 13:07:34,48,CommonService,customerWS/getInquiryTable
2018-07-04 13:07:35,74,CommonService,WorkflowWS/openCaseByAppNo/H61001B9R0
2018-07-04 13:07:36,17,CommonService,statusRejectWS/getRejectList/H61001B9R0
2018-07-04 13:07:37,19,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-04 13:07:37,19,CommonService,ConfHomeBuilderWS/getConfHomeBuilder
2018-07-04 13:07:37,25,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-04 13:07:41,4575,CommonService,ConfMrtaInterestWS/getConfMrtaInterest
2018-07-04 13:07:42,21,CommonService,ConfHomeBuilderWS/getConfHomeBuilder
2018-07-04 13:07:42,21,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-04 13:07:43,311,CommonService,ConfHousingGradeWS/getConfHousingGrade
2018-07-04 13:07:44,7309,CommonService,ConfHousingGradeWS/getConfHousingGrade
2018-07-04 13:07:46,83,CommonService,addressWS/getAllAddress
2018-07-04 13:07:53,110,CommonService,addressWS/getAllAddress
2018-07-04 13:07:54,5,CommonService,dropdownWS/getDropdown/HL_PROFESSION
2018-07-04 13:07:54,7,CommonService,dropdownWS/getDropdown/HL_OCCUPATION
2018-07-04 13:07:54,41,CommonService,dropdownWS/getDropdown/BANK_CODE
2018-07-04 13:07:54,45,CommonService,dropdownWS/getDropdown/COUNTRY_CODE
2018-07-04 13:07:55,127,CommonService,addressWS/getAllAddress
2018-07-04 13:07:59,626,CommonService,WorkflowWS/listUserInbox
2018-07-04 13:08:00,7,CommonService,WorkflowWS/logout
2018-07-04 13:08:08,23,CommonService,UnsecureWS/login
2018-07-04 13:08:24,52,CommonService,UnsecureWS/login
2018-07-04 13:08:24,54,CommonService,WorkflowWS/listUserInbox
2018-07-04 13:08:25,84,CommonService,WorkflowWS/openCaseByAppNo/HL00009792561
2018-07-04 13:08:26,29,CommonService,statusRejectWS/getRejectList/HL00009792561
2018-07-04 13:08:26,18,CommonService,dropdownWS/getAppStatusDropdown
2018-07-04 13:08:26,113,CommonService,applicationCaseWS/getApplicationStatus/HL00009792561
2018-07-04 13:08:26,56,CommonService,applicationCaseWS/getCreditorsTable/HL00009792561
2018-07-04 13:09:48,17,CommonService,statusRejectWS/getRejectList/H61001B9R0
2018-07-04 13:09:48,10,CommonService,dropdownWS/getDropdown/HL_PRODUCT
2018-07-04 13:09:49,47,CommonService,dropdownWS/getDropdown/HL_RESIDENT_TYPE
2018-07-04 13:09:49,49,CommonService,dropdownWS/getDropdown/BANK_CODE
2018-07-04 13:09:49,4,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-04 13:09:49,100,CommonService,dropdownWS/getDropdown/HL_PURPOSE
2018-07-04 13:09:49,107,CommonService,ConfHomeBuilderWS/getConfHomeBuilder
2018-07-04 13:09:49,45,CommonService,dropdownWS/getDropdown/SECOND_HAND_HOME_TYPE_CODE
2018-07-04 13:09:49,31,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-04 13:09:52,3764,CommonService,addressWS/getAllAddress
2018-07-04 13:09:56,7373,CommonService,ConfMrtaInterestWS/getConfMrtaInterest
2018-07-04 13:10:01,12009,CommonService,ConfHousingGradeWS/getConfHousingGrade
2018-07-04 13:11:04,39,CommonService,UnsecureWS/login
2018-07-04 13:11:06,24,CommonService,messageCodeWS/getAllMessage
2018-07-04 13:11:06,204,CommonService,WorkflowWS/listUserInbox
2018-07-04 13:11:11,8,CommonService,dropdownWS/getDropdown/HL_RELATION_BORROWER_FR
2018-07-04 13:11:11,16,CommonService,dropdownWS/getDropdown/HL_GENDER
2018-07-04 13:11:11,16,CommonService,dropdownWS/getDropdown/HL_CUST_TITLE_TH
2018-07-04 13:11:11,18,CommonService,dropdownWS/getDropdown/HL_CUST_TITLE_FR
2018-07-04 13:11:11,44,CommonService,dropdownWS/getDropdown/HL_DOC_REG
2018-07-04 13:11:11,41,CommonService,dropdownWS/getDropdown/HL_NATIONALITY
2018-07-04 13:11:15,693,CommonService,WorkflowWS/listUserInbox
2018-07-04 13:11:16,1823,CommonService,customerWS/findCustomerFromCIS
2018-07-04 13:11:16,155,CommonService,WorkflowWS/openCaseByAppNo/H61003F1R0
2018-07-04 13:11:17,80,CommonService,statusRejectWS/getRejectList/H61003F1R0
2018-07-04 13:11:17,4,CommonService,WorkflowWS/logout
2018-07-04 13:11:21,309,CommonService,UnsecureWS/login
2018-07-04 13:11:21,45,CommonService,statusRejectWS/getRejectList/H61003F1R0
2018-07-04 13:11:21,7,CommonService,dropdownWS/getDropdown/HL_PURPOSE
2018-07-04 13:11:22,23,CommonService,dropdownWS/getDropdown/HL_EDUCATION
2018-07-04 13:11:22,186,CommonService,dropdownWS/getDropdown/HL_MARITAL
2018-07-04 13:11:22,188,CommonService,dropdownWS/getDropdown/HL_FACULTY
2018-07-04 13:11:22,165,CommonService,dropdownWS/getDropdown/RESIDENT_STATUS
2018-07-04 13:11:22,203,CommonService,dropdownWS/getDropdown/HL_FACULTY_MAJOR
2018-07-04 13:11:22,312,CommonService,dropdownWS/getDropdown/HL_EDU_INST
2018-07-04 13:11:22,393,CommonService,addressWS/getAllAddress
2018-07-04 13:11:22,12,CommonService,messageCodeWS/getAllMessage
2018-07-04 13:11:23,193,CommonService,addressWS/getAllAddress
2018-07-04 13:11:23,697,CommonService,WorkflowWS/listUserInbox
2018-07-04 13:11:24,5,CommonService,dropdownWS/getDropdown/HL_PRODUCT_MA
2018-07-04 13:11:24,23,CommonService,dropdownWS/getDropdown/SALE_CHANNEL
2018-07-04 13:11:24,10,CommonService,dropdownWS/getAppStatusDropdown
2018-07-04 13:11:26,38,CommonService,customerWS/getInquiryTable
2018-07-04 13:11:26,187,CommonService,WorkflowWS/openCaseByAppNo/HL00018662561
2018-07-04 13:11:27,16,CommonService,statusRejectWS/getRejectList/HL00018662561
2018-07-04 13:11:27,23,CommonService,dropdownWS/getDropdown/HL_DECISION_CODE
2018-07-04 13:11:27,27,CommonService,dropdownWS/getRejectReasonDropdown
2018-07-04 13:11:33,22,CommonService,dropdownWS/getDropdown/HL_DECISION_REASON
2018-07-04 13:11:33,25,CommonService,dropdownWS/getDropdown/CONTRACT_TYPE_CODE
2018-07-04 13:11:33,18,CommonService,dropdownWS/getDropdown/HL_PRODUCT_ALL
2018-07-04 13:11:33,21,CommonService,dropdownWS/getConfValueList/PRODUCT_PROGRAM_CODE
2018-07-04 13:11:47,11,CommonService,messageCodeWS/getAllMessage
2018-07-04 13:11:47,18,CommonService,WorkflowWS/listUserInbox
