3170 ms,https://172.30.138.49/FLS2HomeLoan/services/HomeLoanService/HomeLoanWS/doNext/approve-020/verify-summary
2170 ms,https://172.30.138.49/FLS2HomeLoan/services/HomeLoanService/HomeLoanWS/doSubmit/prepare-020/loan-info
2125 ms,https://172.30.138.49/FLS2HomeLoan/services/HomeLoanService/HomeLoanWS/doSubmit/prepare-020/loan-info
2833 ms,https://172.30.138.49/FLS2HomeLoan/services/HomeLoanService/HomeLoanWS/doNext/prepare-010/cust-info
2860 ms,https://172.30.138.49/FLS2HomeLoan/services/HomeLoanService/HomeLoanWS/doSubmit/prepare-010/basic-repayment-ability
3683 ms,http://172.30.138.49:8180/FLS2HomeLoan/services/HomeLoanService/HomeLoanWS/doSubmit/system-011
2690 ms,https://172.30.138.49/FLS2HomeLoan/services/HomeLoanService/HomeLoanWS/doSave/approve-020/verify-document
2258 ms,https://172.30.138.49/FLS2HomeLoan/services/HomeLoanService/HomeLoanWS/doSubmit/prepare-020/loan-info
5643 ms,https://172.30.138.49/FLS2HomeLoan/services/HomeLoanService/HomeLoanWS/doNext/approve-020/verify-customer
2648 ms,https://172.30.138.49/FLS2HomeLoan/services/HomeLoanService/HomeLoanWS/doPreload/prepare-021/summary-package
6355 ms,https://172.30.138.49/FLS2HomeLoan/services/HomeLoanService/HomeLoanWS/doNext/approve-020/verify-hr
5978 ms,https://172.30.138.49/FLS2HomeLoan/services/HomeLoanService/HomeLoanWS/doNext/approve-020/verify-website
5703 ms,https://172.30.138.49/FLS2HomeLoan/services/HomeLoanService/HomeLoanWS/doNext/approve-020/verify-summary
5865 ms,https://172.30.138.49/FLS2HomeLoan/services/HomeLoanService/HomeLoanWS/doNext/approve-020/verify-summary
2834 ms,https://172.30.138.49/FLS2HomeLoan/services/HomeLoanService/HomeLoanWS/doNext/prepare-010/cust-info
3821 ms,https://172.30.138.49/FLS2HomeLoan/services/HomeLoanService/HomeLoanWS/doSave/approve-020/verify-document
3158 ms,https://172.30.138.49/FLS2HomeLoan/services/HomeLoanService/HomeLoanWS/doSubmit/prepare-010/basic-repayment-ability
8702 ms,https://172.30.138.49/FLS2HomeLoan/services/HomeLoanService/HomeLoanWS/doSave/approve-020/verify-customer
