8420 ms,https://172.30.138.49/FLS2Inbound/services/InboundService/inboundNoHeaderWS/notificationResult
38497 ms,https://172.30.138.49/FLS2Inbound/services/InboundService/inboundNoHeaderWS/notificationResult
7880 ms,https://172.30.138.49/FLS2Inbound/services/InboundService/inboundNoHeaderWS/notificationResult
6310 ms,http://172.30.138.49:8180/FLS2Inbound/services/InboundService/inboundWS/notificationResult
6253 ms,http://172.30.138.49:8180/FLS2Inbound/services/InboundService/inboundWS/notificationResult
9521 ms,https://172.30.138.49/FLS2Inbound/services/InboundService/inboundNoHeaderWS/notificationResult
8939 ms,https://172.30.138.49/FLS2Inbound/services/InboundService/inboundNoHeaderWS/notificationResult
7896 ms,https://172.30.138.49/FLS2Inbound/services/InboundService/inboundNoHeaderWS/notificationResult
8626 ms,http://172.30.138.49:8180/FLS2Inbound/services/InboundService/inboundWS/notificationResult
6720 ms,https://172.30.138.49/FLS2Inbound/services/InboundService/inboundNoHeaderWS/notificationResult
7070 ms,https://172.30.138.49/FLS2Inbound/services/InboundService/inboundNoHeaderWS/notificationResult
6509 ms,https://172.30.138.49/FLS2Inbound/services/InboundService/inboundNoHeaderWS/notificationResult
7146 ms,https://172.30.138.49/FLS2Inbound/services/InboundService/inboundNoHeaderWS/notificationResult
6866 ms,https://172.30.138.49/FLS2Inbound/services/InboundService/inboundNoHeaderWS/notificationResult
18126 ms,https://172.30.138.49/FLS2Inbound/services/InboundService/inboundNoHeaderWS/notificationResult
18122 ms,https://172.30.138.49/FLS2Inbound/services/InboundService/inboundNoHeaderWS/notificationResult
