1462 ms,https://172.30.138.49/FLS2Inbound/services/InboundService/inboundNoHeaderWS/notificationResult
1255 ms,https://172.30.138.49/FLS2Inbound/services/InboundService/inboundNoHeaderWS/notificationResult
1830 ms,http://172.30.138.49:8180/FLS2Inbound/services/InboundService/inboundWS/notificationResult
1244 ms,https://172.30.138.49/FLS2Inbound/services/InboundService/inboundNoHeaderWS/notificationResult
1969 ms,http://172.30.138.49:8180/FLS2Inbound/services/InboundService/inboundWS/notificationResult
11197 ms,https://172.30.138.49/FLS2Inbound/services/InboundService/inboundNoHeaderWS/notificationResult
11513 ms,https://172.30.138.49/FLS2Inbound/services/InboundService/inboundNoHeaderWS/notificationResult
1103 ms,https://172.30.138.49/FLS2Inbound/services/InboundService/inboundNoHeaderWS/notificationResult
1764 ms,https://172.30.138.49/FLS2Inbound/services/InboundService/inboundNoHeaderWS/notificationResult
1131 ms,https://172.30.138.49/FLS2Inbound/services/InboundService/inboundNoHeaderWS/notificationResult
1532 ms,https://172.30.138.49/FLS2Inbound/services/InboundService/inboundNoHeaderWS/notificationResult
1523 ms,https://172.30.138.49/FLS2Inbound/services/InboundService/inboundNoHeaderWS/notificationResult
1235 ms,https://172.30.138.49/FLS2Inbound/services/InboundService/inboundNoHeaderWS/notificationResult
1412 ms,https://172.30.138.49/FLS2Inbound/services/InboundService/inboundNoHeaderWS/notificationResult
1278 ms,https://172.30.138.49/FLS2Inbound/services/InboundService/inboundNoHeaderWS/notificationResult
1491 ms,https://172.30.138.49/FLS2Inbound/services/InboundService/inboundNoHeaderWS/notificationResult
1753 ms,http://172.30.138.49:8180/FLS2Inbound/services/InboundService/inboundWS/notificationResult
